timestamp,stationId,t,zeroDeltaNum
1480896060,11,1.0,0
1480896060,12,1.0,0
1480896060,13,1.0,0
1480896060,14,0.3636363636363638,0
1480896060,15,0.0,1
1480896060,16,0.5217391304347826,0
1480896060,17,0.0,2
1480896060,18,1.0,0
1480896060,19,0.0,6
1480896060,20,0.0,10
1480896060,21,0.0,1
1480896060,22,0.0,6
1480896060,23,1.0,0
1480896060,24,1.0,0
1480896060,25,0.0,1
1480896060,26,0.0,1
1480896060,27,1.0,0
1480896060,28,0.0,1
1480896060,29,1.0,0
1480896060,32,1.0,0
1480896060,33,1.0,0
1480896060,34,1.0,0
1480896060,35,1.0,0
1480896060,36,0.0,5
1480896060,37,1.0,0
1480896060,38,0.0,2
1480896060,39,0.0,2
1480896060,40,1.0,0
1480896060,43,0.0,14
1480896060,44,1.0,0
1480896060,46,1.0,0
1480896060,48,1.0,0
1480896060,49,1.0,0
1480896060,50,1.0,0
1480896060,51,1.0,0
1480896060,52,1.0,0
1480896060,53,1.0,0
1480896060,54,1.0,0
1480896060,55,1.0,0
1480896060,56,1.0,0
1480896060,57,1.0,0
1480896060,58,1.0,0
1480896060,59,1.0,0
1480896060,60,1.0,0
1480896060,61,1.0,0
1480982460,1,1.0,0
1480982460,2,0.0,2
1480982460,3,1.0,0
1480982460,4,0.0,2
1480982460,5,0.0,3
1480982460,6,1.0,0
1480982460,7,1.0,0
1480982460,8,0.0,2
1480982460,9,0.0,4
1480982460,10,1.0,0
1480982460,11,1.0,0
1480982460,12,1.0,0
1480982460,13,1.0,0
1480982460,14,0.0,3
1480982460,15,0.8,0
1480982460,16,0.0,3
1480982460,17,0.0,1
1480982460,18,0.0,1
1480982460,19,0.0,4
1480982460,20,0.0,1
1480982460,21,0.0,8
1480982460,22,0.0,8
1480982460,23,1.0,0
1480982460,24,1.0,0
1480982460,25,1.0,0
1480982460,26,0.0,1
1480982460,27,0.0,3
1480982460,28,0.0,1
1480982460,29,1.0,0
1480982460,32,1.0,0
1480982460,33,1.0,0
1480982460,34,1.0,0
1480982460,35,0.0,2
1480982460,36,0.0,6
1480982460,37,1.0,0
1480982460,38,0.0,3
1480982460,39,0.0,1
1480982460,40,0.0,2
1480982460,43,0.0,19
1480982460,44,0.0,3
1480982460,46,0.0,2
1480982460,48,1.0,0
1480982460,49,1.0,0
1480982460,50,1.0,0
1480982460,51,1.0,0
1480982460,52,1.0,0
1480982460,53,1.0,0
1480982460,54,1.0,0
1480982460,55,1.0,0
1480982460,56,1.0,0
1480982460,57,1.0,0
1480982460,58,1.0,0
1480982460,59,1.0,0
1480982460,60,1.0,0
1480982460,61,1.0,0
1481068860,1,1.0,0
1481068860,2,0.1518987341772151,0
1481068860,3,1.0,0
1481068860,4,1.0,0
1481068860,5,0.0,1
1481068860,6,1.0,0
1481068860,7,1.0,0
1481068860,8,0.8333333333333334,0
1481068860,9,1.0,0
1481068860,10,1.0,0
1481068860,11,1.0,0
1481068860,12,1.0,0
1481068860,13,1.0,0
1481068860,14,0.6666666666666667,0
1481068860,15,0.0,1
1481068860,16,1.0,0
1481068860,17,1.0,0
1481068860,18,1.0,0
1481068860,19,0.0,5
1481068860,20,0.0,1
1481068860,21,0.0,2
1481068860,22,0.0,5
1481068860,23,1.0,0
1481068860,24,0.0,1
1481068860,25,1.0,0
1481068860,26,0.0,3
1481068860,27,0.0,1
1481068860,28,0.6666666666666667,0
1481068860,29,1.0,0
1481068860,32,0.0,1
1481068860,33,1.0,0
1481068860,34,1.0,0
1481068860,35,0.0,1
1481068860,36,0.0,4
1481068860,37,null,null
1481068860,38,0.0,3
1481068860,39,0.0,1
1481068860,40,0.0,1
1481068860,43,0.0,17
1481068860,44,0.0,3
1481068860,46,0.0,1
1481068860,48,null,null
1481068860,49,1.0,0
1481068860,50,1.0,0
1481068860,51,1.0,0
1481068860,52,1.0,0
1481068860,53,1.0,0
1481068860,54,1.0,0
1481068860,55,1.0,0
1481068860,56,1.0,0
1481068860,57,1.0,0
1481068860,58,1.0,0
1481068860,59,1.0,0
1481068860,60,1.0,0
1481068860,61,1.0,0
1481155260,1,1.0,0
1481155260,2,0.0,2
1481155260,3,1.0,0
1481155260,4,1.0,0
1481155260,5,0.0,2
1481155260,6,1.0,0
1481155260,7,1.0,0
1481155260,8,1.0,0
1481155260,9,1.0,0
1481155260,10,1.0,0
1481155260,11,1.0,0
1481155260,12,1.0,0
1481155260,13,1.0,0
1481155260,14,0.8,0
1481155260,15,1.0,0
1481155260,16,1.0,0
1481155260,17,0.0,2
1481155260,18,0.0,1
1481155260,19,0.0,2
1481155260,20,0.0,4
1481155260,21,0.0,7
1481155260,22,0.0,4
1481155260,23,1.0,0
1481155260,24,1.0,0
1481155260,25,0.0,1
1481155260,26,0.0,1
1481155260,27,0.6666666666666667,0
1481155260,28,0.0,1
1481155260,29,1.0,0
1481155260,32,0.0,2
1481155260,33,0.0,1
1481155260,34,1.0,0
1481155260,35,0.0,1
1481155260,36,0.0,6
1481155260,38,0.0,5
1481155260,39,1.0,0
1481155260,40,1.0,0
1481155260,41,0.0,1
1481155260,43,0.0,16
1481155260,44,0.0,2
1481155260,46,0.0,2
1481155260,49,1.0,0
1481155260,50,0.8333333333333334,0
1481155260,51,1.0,0
1481155260,52,1.0,0
1481155260,53,1.0,0
1481155260,54,1.0,0
1481155260,55,1.0,0
1481155260,56,1.0,0
1481155260,57,1.0,0
1481155260,58,1.0,0
1481155260,59,1.0,0
1481155260,60,1.0,0
1481155260,61,1.0,0
1481241660,1,1.0,0
1481241660,2,0.0,4
1481241660,3,1.0,0
1481241660,4,0.0,2
1481241660,5,0.0,6
1481241660,6,1.0,0
1481241660,7,1.0,0
1481241660,8,1.0,0
1481241660,9,1.0,0
1481241660,10,1.0,0
1481241660,11,1.0,0
1481241660,12,1.0,0
1481241660,13,0.0,1
1481241660,14,0.6666666666666667,0
1481241660,15,1.0,0
1481241660,16,1.0,0
1481241660,17,0.0,4
1481241660,18,0.0,1
1481241660,19,0.0,6
1481241660,20,0.0,1
1481241660,21,0.0,2
1481241660,22,0.0,12
1481241660,23,null,null
1481241660,24,0.0,1
1481241660,25,0.0,1
1481241660,26,0.0,2
1481241660,27,0.5,0
1481241660,28,0.5,0
1481241660,29,1.0,0
1481241660,32,0.0,1
1481241660,33,0.0,1
1481241660,34,0.0,2
1481241660,35,0.0,1
1481241660,36,0.0,8
1481241660,38,0.0,5
1481241660,39,0.0,1
1481241660,40,0.0,1
1481241660,41,0.0,2
1481241660,43,0.0,18
1481241660,44,0.0,4
1481241660,46,0.0,1
1481241660,49,1.0,0
1481241660,50,1.0,0
1481241660,51,1.0,0
1481241660,52,1.0,0
1481241660,53,1.0,0
1481241660,54,1.0,0
1481241660,55,1.0,0
1481241660,56,1.0,0
1481241660,57,1.0,0
1481241660,58,1.0,0
1481241660,59,1.0,0
1481241660,60,1.0,0
1481241660,61,1.0,0
1481328060,1,null,null
1481328060,2,0.0,3
1481328060,3,1.0,0
1481328060,4,0.0,4
1481328060,5,0.0,3
1481328060,6,1.0,0
1481328060,7,1.0,0
1481328060,8,0.0,1
1481328060,9,0.0,1
1481328060,10,0.0,1
1481328060,11,1.0,0
1481328060,12,1.0,0
1481328060,13,1.0,0
1481328060,14,0.0,1
1481328060,15,1.0,0
1481328060,16,0.8,0
1481328060,17,1.0,0
1481328060,18,0.0,1
1481328060,19,0.0,5
1481328060,20,0.0,3
1481328060,21,0.0,2
1481328060,22,0.0,6
1481328060,24,0.0,1
1481328060,25,0.0,1
1481328060,26,0.0,4
1481328060,27,1.0,0
1481328060,28,1.0,0
1481328060,29,1.0,0
1481328060,32,1.0,0
1481328060,33,1.0,0
1481328060,34,0.0,1
1481328060,35,1.0,0
1481328060,36,0.0,9
1481328060,38,0.0,6
1481328060,39,1.0,0
1481328060,40,1.0,0
1481328060,41,0.0,1
1481328060,43,0.0,20
1481328060,44,0.0,4
1481328060,46,0.0,3
1481328060,49,1.0,0
1481328060,50,1.0,0
1481328060,51,1.0,0
1481328060,52,1.0,0
1481328060,53,1.0,0
1481328060,54,1.0,0
1481328060,55,1.0,0
1481328060,56,1.0,0
1481328060,57,1.0,0
1481328060,58,1.0,0
1481328060,59,1.0,0
1481328060,60,1.0,0
1481328060,61,1.0,0
1481414460,2,0.0,4
1481414460,3,1.0,0
1481414460,4,0.8333333333333334,0
1481414460,5,0.0,6
1481414460,6,1.0,0
1481414460,7,1.0,0
1481414460,8,0.34883720930232553,0
1481414460,9,0.0,2
1481414460,10,0.0,1
1481414460,11,1.0,0
1481414460,12,1.0,0
1481414460,13,1.0,0
1481414460,14,0.0,3
1481414460,15,1.0,0
1481414460,16,0.0,1
1481414460,17,0.0,2
1481414460,18,0.5,0
1481414460,19,0.0,4
1481414460,20,0.0,1
1481414460,21,0.0,1
1481414460,22,0.0,8
1481414460,24,1.0,0
1481414460,25,1.0,0
1481414460,26,1.0,0
1481414460,27,0.0,1
1481414460,28,0.0,1
1481414460,29,1.0,0
1481414460,32,0.5,0
1481414460,33,1.0,0
1481414460,34,1.0,0
1481414460,35,1.0,0
1481414460,36,0.0,8
1481414460,38,0.0,6
1481414460,39,1.0,0
1481414460,40,1.0,0
1481414460,41,1.0,0
1481414460,43,0.0,21
1481414460,44,0.0,8
1481414460,46,0.0,2
1481414460,49,1.0,0
1481414460,50,1.0,0
1481414460,51,1.0,0
1481414460,52,1.0,0
1481414460,53,1.0,0
1481414460,54,1.0,0
1481414460,55,1.0,0
1481414460,56,1.0,0
1481414460,57,1.0,0
1481414460,58,1.0,0
1481414460,59,1.0,0
1481414460,60,1.0,0
1481414460,61,1.0,0
1481500860,1,0.0,1
1481500860,2,0.0,4
1481500860,3,1.0,0
1481500860,4,0.0,4
1481500860,5,0.0,4
1481500860,6,1.0,0
1481500860,7,1.0,0
1481500860,8,0.5,0
1481500860,9,0.6666666666666667,0
1481500860,10,0.0,2
1481500860,11,1.0,0
1481500860,12,0.0,1
1481500860,13,0.0,1
1481500860,14,0.0,2
1481500860,15,1.0,0
1481500860,16,0.0,2
1481500860,17,1.0,0
1481500860,18,1.0,0
1481500860,19,0.0,5
1481500860,20,0.0,4
1481500860,21,0.0,3
1481500860,22,0.0,9
1481500860,24,0.0,1
1481500860,25,1.0,0
1481500860,26,0.0,4
1481500860,27,0.0,1
1481500860,28,1.0,0
1481500860,29,1.0,0
1481500860,32,0.0,1
1481500860,33,0.5,0
1481500860,34,1.0,0
1481500860,35,0.5,0
1481500860,36,0.0,5
1481500860,37,0.0,1
1481500860,38,0.0,5
1481500860,39,1.0,0
1481500860,40,1.0,0
1481500860,41,0.25,0
1481500860,43,0.0,23
1481500860,44,0.0,13
1481500860,46,0.0,6
1481500860,49,1.0,0
1481500860,50,1.0,0
1481500860,51,1.0,0
1481500860,52,1.0,0
1481500860,53,1.0,0
1481500860,54,1.0,0
1481500860,55,1.0,0
1481500860,56,1.0,0
1481500860,57,1.0,0
1481500860,58,1.0,0
1481500860,59,1.0,0
1481500860,60,1.0,0
1481500860,61,1.0,0
1481587260,1,1.0,0
1481587260,2,0.0,2
1481587260,3,1.0,0
1481587260,4,0.0,2
1481587260,5,0.0,3
1481587260,6,1.0,0
1481587260,7,1.0,0
1481587260,8,0.0,2
1481587260,9,1.0,0
1481587260,10,0.0,1
1481587260,11,1.0,0
1481587260,12,1.0,0
1481587260,13,1.0,0
1481587260,14,0.0,1
1481587260,15,1.0,0
1481587260,16,0.8,0
1481587260,17,0.0,1
1481587260,18,1.0,0
1481587260,19,0.0,10
1481587260,20,1.0,0
1481587260,21,0.0,4
1481587260,22,0.0,13
1481587260,23,0.0,1
1481587260,24,0.5,0
1481587260,25,0.0,1
1481587260,26,0.0,7
1481587260,27,1.0,0
1481587260,28,0.0,2
1481587260,29,1.0,0
1481587260,32,0.3333333333333333,0
1481587260,33,0.5,0
1481587260,34,1.0,0
1481587260,35,1.0,0
1481587260,36,0.0,6
1481587260,37,1.0,0
1481587260,38,0.0,9
1481587260,39,1.0,0
1481587260,40,1.0,0
1481587260,41,0.0,2
1481587260,43,0.0,24
1481587260,44,0.0,14
1481587260,46,0.0,7
1481587260,49,1.0,0
1481587260,50,1.0,0
1481587260,51,1.0,0
1481587260,52,1.0,0
1481587260,53,1.0,0
1481587260,54,1.0,0
1481587260,55,1.0,0
1481587260,56,1.0,0
1481587260,57,1.0,0
1481587260,58,1.0,0
1481587260,59,1.0,0
1481587260,60,1.0,0
1481587260,61,1.0,0
1481673660,1,1.0,0
1481673660,2,0.0,3
1481673660,3,1.0,0
1481673660,4,0.0,2
1481673660,5,0.0,4
1481673660,6,1.0,0
1481673660,7,1.0,0
1481673660,8,0.0,1
1481673660,9,1.0,0
1481673660,10,0.0,1
1481673660,11,1.0,0
1481673660,12,1.0,0
1481673660,13,1.0,0
1481673660,14,0.0,1
1481673660,15,0.0,1
1481673660,16,0.0,1
1481673660,17,1.0,0
1481673660,18,1.0,0
1481673660,19,0.0,5
1481673660,20,0.0,4
1481673660,21,0.0,5
1481673660,22,0.0,9
1481673660,23,0.0,1
1481673660,24,1.0,0
1481673660,25,0.0,1
1481673660,26,0.0,7
1481673660,27,1.0,0
1481673660,28,0.0,2
1481673660,29,1.0,0
1481673660,32,0.0,2
1481673660,33,1.0,0
1481673660,34,0.0,2
1481673660,35,0.0,2
1481673660,36,0.0,8
1481673660,37,1.0,0
1481673660,38,0.0,9
1481673660,39,0.0,2
1481673660,40,0.0,1
1481673660,41,0.0,1
1481673660,43,0.0,23
1481673660,44,0.0,15
1481673660,46,0.0,7
1481673660,49,1.0,0
1481673660,50,1.0,0
1481673660,51,1.0,0
1481673660,52,1.0,0
1481673660,53,1.0,0
1481673660,54,0.5,0
1481673660,55,1.0,0
1481673660,56,1.0,0
1481673660,57,0.0,3
1481673660,58,1.0,0
1481673660,59,1.0,0
1481673660,60,1.0,0
1481673660,61,1.0,0
1481760060,1,1.0,0
1481760060,2,0.0,2
1481760060,3,0.0,1
1481760060,4,0.0,1
1481760060,5,0.0,3
1481760060,6,1.0,0
1481760060,7,1.0,0
1481760060,8,0.15384615384615388,0
1481760060,9,1.0,0
1481760060,10,0.0,1
1481760060,11,1.0,0
1481760060,12,1.0,0
1481760060,13,1.0,0
1481760060,14,0.0,3
1481760060,15,1.0,0
1481760060,16,0.0,1
1481760060,17,1.0,0
1481760060,18,1.0,0
1481760060,19,0.0,9
1481760060,20,0.0,1
1481760060,21,0.0,4
1481760060,22,0.0,11
1481760060,23,0.0,2
1481760060,24,1.0,0
1481760060,25,1.0,0
1481760060,26,0.0,4
1481760060,27,1.0,0
1481760060,28,0.0,1
1481760060,29,1.0,0
1481760060,32,0.0,1
1481760060,33,1.0,0
1481760060,34,1.0,0
1481760060,35,1.0,0
1481760060,36,0.0,13
1481760060,37,1.0,0
1481760060,38,0.0,6
1481760060,39,0.0,1
1481760060,40,1.0,0
1481760060,41,0.0,1
1481760060,43,0.0,23
1481760060,44,0.0,17
1481760060,46,0.0,7
1481760060,48,1.0,0
1481760060,49,1.0,0
1481760060,50,1.0,0
1481760060,51,1.0,0
1481760060,52,1.0,0
1481760060,53,1.0,0
1481760060,54,1.0,0
1481760060,55,1.0,0
1481760060,56,1.0,0
1481760060,57,0.0,3
1481760060,58,1.0,0
1481760060,59,1.0,0
1481760060,60,1.0,0
1481760060,61,1.0,0
1481846460,1,0.0,2
1481846460,2,0.0,5
1481846460,3,0.0,2
1481846460,4,0.0,4
1481846460,5,0.0,4
1481846460,6,0.0,2
1481846460,7,1.0,0
1481846460,8,1.0,0
1481846460,9,0.0,1
1481846460,10,0.0,1
1481846460,11,0.0,1
1481846460,12,1.0,0
1481846460,13,0.5,0
1481846460,14,0.0,3
1481846460,15,0.0,4
1481846460,16,0.0,3
1481846460,17,0.0,2
1481846460,18,0.0,2
1481846460,19,0.0,9
1481846460,20,0.0,6
1481846460,21,0.0,6
1481846460,22,0.0,11
1481846460,23,0.0,4
1481846460,24,0.0,3
1481846460,25,0.0,1
1481846460,26,0.0,7
1481846460,27,0.0,3
1481846460,28,0.0,4
1481846460,29,1.0,0
1481846460,32,0.0,3
1481846460,33,0.0,4
1481846460,34,1.0,0
1481846460,35,0.0,5
1481846460,36,0.0,10
1481846460,37,0.0,1
1481846460,38,0.0,11
1481846460,39,0.0,1
1481846460,40,0.0,1
1481846460,41,0.0,5
1481846460,43,0.0,24
1481846460,44,0.0,18
1481846460,46,0.0,9
1481846460,48,0.0,1
1481846460,49,0.0,1
1481846460,50,0.0,1
1481846460,51,0.0,1
1481846460,52,0.0,1
1481846460,53,0.0,2
1481846460,54,0.0,2
1481846460,55,0.0,1
1481846460,56,0.0,1
1481846460,57,0.0,1
1481846460,58,0.0,1
1481846460,59,0.0,1
1481846460,60,0.0,2
1481846460,61,1.0,0
1481932860,1,0.8,0
1481932860,2,0.0,5
1481932860,3,0.8,0
1481932860,4,0.0,4
1481932860,5,0.0,1
1481932860,6,1.0,0
1481932860,7,1.0,0
1481932860,8,0.0,1
1481932860,9,0.0,1
1481932860,10,0.0,1
1481932860,11,1.0,0
1481932860,12,1.0,0
1481932860,13,1.0,0
1481932860,14,0.5,0
1481932860,15,0.0,1
1481932860,16,0.0,2
1481932860,17,1.0,0
1481932860,18,0.0,2
1481932860,19,0.0,14
1481932860,20,0.0,4
1481932860,21,0.0,6
1481932860,22,0.0,4
1481932860,23,0.0,1
1481932860,24,0.0,1
1481932860,25,0.0,1
1481932860,26,0.0,6
1481932860,27,1.0,0
1481932860,28,0.0,1
1481932860,29,1.0,0
1481932860,32,1.0,0
1481932860,33,0.5,0
1481932860,34,0.0,1
1481932860,35,1.0,0
1481932860,36,0.0,12
1481932860,37,1.0,0
1481932860,38,0.0,5
1481932860,39,1.0,0
1481932860,40,1.0,0
1481932860,41,0.25,0
1481932860,43,0.0,24
1481932860,44,0.0,19
1481932860,46,0.0,5
1481932860,48,1.0,0
1481932860,49,1.0,0
1481932860,50,1.0,0
1481932860,51,1.0,0
1481932860,52,1.0,0
1481932860,53,1.0,0
1481932860,54,1.0,0
1481932860,55,1.0,0
1481932860,56,1.0,0
1481932860,57,1.0,0
1481932860,58,1.0,0
1481932860,59,1.0,0
1481932860,60,1.0,0
1481932860,61,1.0,0
1482019260,1,1.0,0
1482019260,2,0.0,1
1482019260,3,1.0,0
1482019260,4,0.0,1
1482019260,5,1.0,0
1482019260,6,1.0,0
1482019260,7,1.0,0
1482019260,8,0.0,1
1482019260,9,0.3333333333333333,0
1482019260,10,0.0,1
1482019260,11,0.5,0
1482019260,12,1.0,0
1482019260,13,1.0,0
1482019260,14,0.0,1
1482019260,15,1.0,0
1482019260,16,0.0,1
1482019260,17,0.0,1
1482019260,18,0.0,1
1482019260,19,0.0,13
1482019260,20,0.0,1
1482019260,21,0.0,3
1482019260,22,null,null
1482019260,23,0.0,2
1482019260,24,0.5,0
1482019260,25,1.0,0
1482019260,26,0.0,13
1482019260,27,0.0,2
1482019260,28,0.0,4
1482019260,29,1.0,0
1482019260,32,0.3333333333333333,0
1482019260,33,1.0,0
1482019260,34,1.0,0
1482019260,35,0.5,0
1482019260,36,0.0,8
1482019260,37,1.0,0
1482019260,38,0.0,8
1482019260,39,0.0,2
1482019260,40,1.0,0
1482019260,41,0.0,5
1482019260,43,0.0,23
1482019260,44,0.0,21
1482019260,46,0.0,5
1482019260,48,1.0,0
1482019260,49,1.0,0
1482019260,50,1.0,0
1482019260,51,1.0,0
1482019260,52,1.0,0
1482019260,53,1.0,0
1482019260,54,1.0,0
1482019260,55,1.0,0
1482019260,56,1.0,0
1482019260,57,1.0,0
1482019260,58,1.0,0
1482019260,59,1.0,0
1482019260,60,1.0,0
1482019260,61,1.0,0
1482105660,1,1.0,0
1482105660,2,0.0,7
1482105660,3,1.0,0
1482105660,4,0.0,1
1482105660,5,1.0,0
1482105660,6,1.0,0
1482105660,7,1.0,0
1482105660,8,null,null
1482105660,9,0.0,24
1482105660,10,0.0,2
1482105660,11,1.0,0
1482105660,12,1.0,0
1482105660,13,1.0,0
1482105660,14,0.0,4
1482105660,15,0.0,2
1482105660,16,0.0,6
1482105660,17,0.0,2
1482105660,18,1.0,0
1482105660,19,0.0,14
1482105660,20,0.0,4
1482105660,21,0.0,2
1482105660,23,0.0,1
1482105660,24,1.0,0
1482105660,25,0.0,1
1482105660,26,0.0,13
1482105660,27,0.0,1
1482105660,28,0.0,3
1482105660,29,1.0,0
1482105660,32,1.0,0
1482105660,33,1.0,0
1482105660,34,1.0,0
1482105660,35,null,null
1482105660,36,0.0,9
1482105660,37,1.0,0
1482105660,38,0.0,13
1482105660,39,0.0,1
1482105660,40,1.0,0
1482105660,41,0.0,3
1482105660,43,0.0,24
1482105660,44,0.0,20
1482105660,46,0.0,6
1482105660,48,1.0,0
1482105660,49,1.0,0
1482105660,50,1.0,0
1482105660,51,1.0,0
1482105660,52,1.0,0
1482105660,53,1.0,0
1482105660,54,1.0,0
1482105660,55,1.0,0
1482105660,56,1.0,0
1482105660,57,1.0,0
1482105660,58,1.0,0
1482105660,59,1.0,0
1482105660,60,1.0,0
1482105660,61,1.0,0
1482192060,1,0.2,0
1482192060,2,0.0,7
1482192060,3,1.0,0
1482192060,4,0.0,4
1482192060,5,1.0,0
1482192060,6,0.6666666666666667,0
1482192060,7,1.0,0
1482192060,8,1.0,0
1482192060,9,0.0,23
1482192060,10,0.0,2
1482192060,11,1.0,0
1482192060,12,0.0,1
1482192060,13,1.0,0
1482192060,14,0.0,4
1482192060,15,0.0,1
1482192060,16,0.0,2
1482192060,17,0.0,1
1482192060,18,0.0,1
1482192060,19,0.0,13
1482192060,20,0.0,2
1482192060,21,0.0,3
1482192060,22,0.0,3
1482192060,23,0.0,2
1482192060,24,1.0,0
1482192060,25,0.0,1
1482192060,26,0.0,14
1482192060,27,1.0,0
1482192060,28,0.0,2
1482192060,29,1.0,0
1482192060,32,1.0,0
1482192060,33,0.0,1
1482192060,34,1.0,0
1482192060,35,1.0,0
1482192060,36,0.0,10
1482192060,37,1.0,0
1482192060,38,0.0,14
1482192060,39,0.0,2
1482192060,40,1.0,0
1482192060,41,0.0,6
1482192060,43,0.0,24
1482192060,44,0.0,22
1482192060,46,0.0,6
1482192060,48,1.0,0
1482192060,49,1.0,0
1482192060,50,1.0,0
1482192060,51,1.0,0
1482192060,52,1.0,0
1482192060,53,1.0,0
1482192060,54,1.0,0
1482192060,55,1.0,0
1482192060,56,1.0,0
1482192060,57,1.0,0
1482192060,58,1.0,0
1482192060,59,1.0,0
1482192060,60,1.0,0
1482192060,61,1.0,0
1482278460,1,1.0,0
1482278460,2,0.0,12
1482278460,3,1.0,0
1482278460,4,0.0,3
1482278460,5,1.0,0
1482278460,6,1.0,0
1482278460,7,1.0,0
1482278460,8,0.0,1
1482278460,9,0.0,24
1482278460,10,1.0,0
1482278460,11,1.0,0
1482278460,12,1.0,0
1482278460,13,1.0,0
1482278460,14,0.0,1
1482278460,15,0.0,2
1482278460,16,0.0,1
1482278460,17,0.0,1
1482278460,18,0.0,2
1482278460,19,0.0,13
1482278460,20,0.0,5
1482278460,21,0.0,3
1482278460,22,0.0,2
