timestamp,stationId,timeDiff
1480582860,43,720.0
1480582860,44,300.0
1480582860,46,220.0
1480582860,48,150.0
1480582860,49,100.0
1480582860,50,170.0
1480582860,51,170.0
1480582860,52,190.0
1480582860,53,200.0
1480582860,54,180.0
1480582860,55,180.0
1480582860,56,190.0
1480582860,57,180.0
1480582860,58,170.0
1480582860,59,170.0
1480582860,60,170.0
1480582860,61,110.0
1480586460,1,340.0
1480586460,2,390.0
1480586460,3,350.0
1480586460,4,410.0
1480586460,5,420.0
1480586460,6,240.0
1480586460,7,108.0
1480586460,8,288.0
1480586460,9,444.0
1480586460,10,7560.0
1480586460,11,80.0
1480586460,12,170.0
1480586460,13,160.0
1480586460,14,276.0
1480586460,15,228.0
1480586460,16,276.0
1480586460,17,150.0
1480586460,26,240.0
1480586460,27,390.0
1480586460,28,405.0
1480586460,32,390.0
1480586460,33,270.0
1480586460,34,240.0
1480586460,35,300.0
1480586460,36,240.0
1480586460,37,270.0
1480586460,38,540.0
1480586460,39,240.0
1480586460,40,240.0
1480586460,43,630.0
1480586460,44,300.0
1480586460,46,370.0
1480586460,48,120.0
1480586460,49,130.0
1480586460,50,180.0
1480586460,51,160.0
1480586460,52,140.0
1480586460,53,140.0
1480586460,54,190.0
1480586460,55,200.0
1480586460,56,200.0
1480586460,57,210.0
1480586460,58,220.0
1480586460,59,200.0
1480586460,60,220.0
1480586460,61,160.0
1480590060,1,150.0
1480590060,2,456.0
1480590060,3,144.0
1480590060,4,504.0
1480590060,5,255.0
1480590060,6,340.0
1480590060,7,140.0
1480590060,8,350.0
1480590060,9,360.0
1480590060,10,350.0
1480590060,11,168.0
1480590060,12,108.0
1480590060,13,120.0
1480590060,14,432.0
1480590060,15,396.0
1480590060,16,396.0
1480590060,17,120.0
1480590060,18,360.0
1480590060,19,2130.0
1480590060,20,420.0
1480590060,21,420.0
1480590060,22,2880.0
1480590060,23,0.0
1480590060,24,120.0
1480590060,25,360.0
1480590060,26,390.0
1480590060,27,240.0
1480590060,28,375.0
1480590060,29,300.0
1480590060,32,480.0
1480590060,33,180.0
1480590060,34,180.0
1480590060,35,210.0
1480590060,36,180.0
1480590060,37,60.0
1480590060,38,540.0
1480590060,39,90.0
1480590060,40,120.0
1480590060,43,810.0
1480590060,44,400.0
1480590060,46,350.0
1480590060,48,160.0
1480590060,49,150.0
1480590060,50,160.0
1480590060,51,320.0
1480590060,52,340.0
1480590060,53,330.0
1480590060,54,350.0
1480590060,55,330.0
1480590060,56,350.0
1480590060,57,340.0
1480590060,58,350.0
1480590060,59,350.0
1480590060,60,350.0
1480590060,61,140.0
1480593660,1,156.0
1480593660,2,648.0
1480593660,3,192.0
1480593660,4,204.0
1480593660,5,380.0
1480593660,6,390.0
1480593660,7,192.0
1480593660,8,420.0
1480593660,9,360.0
1480593660,10,444.0
1480593660,11,137.14285714285714
1480593660,12,70.0
1480593660,13,80.0
1480593660,14,600.0
1480593660,15,225.0
1480593660,16,576.0
1480593660,17,156.0
1480593660,23,60.0
1480593660,26,168.0
1480593660,27,468.0
1480593660,28,432.0
1480593660,32,450.0
1480593660,33,210.0
1480593660,34,210.0
1480593660,35,210.0
1480593660,36,510.0
1480593660,37,120.0
1480593660,38,700.0
1480593660,39,90.0
1480593660,40,150.0
1480593660,43,510.0
1480593660,44,440.0
1480593660,46,400.0
1480593660,48,140.0
1480593660,49,160.0
1480593660,50,170.0
1480593660,51,320.0
1480593660,52,340.0
1480593660,53,320.0
1480593660,54,320.0
1480593660,55,340.0
1480593660,56,360.0
1480593660,57,350.0
1480593660,58,380.0
1480593660,59,350.0
1480593660,60,360.0
1480593660,61,120.0
1480597260,1,170.0
1480597260,2,300.0
1480597260,3,220.0
1480597260,4,264.0
1480597260,5,370.0
1480597260,6,370.0
1480597260,7,120.0
1480597260,8,450.0
1480597260,9,488.57142857142856
1480597260,10,450.0
1480597260,11,150.0
1480597260,12,111.42857142857143
1480597260,13,111.42857142857143
1480597260,14,580.0
1480597260,15,156.0
1480597260,16,276.0
1480597260,17,154.28571428571428
1480597260,18,240.0
1480597260,19,640.0
1480597260,20,360.0
1480597260,21,420.0
1480597260,22,1940.0
1480597260,23,140.0
1480597260,24,60.0
1480597260,25,200.0
1480597260,26,240.0
1480597260,27,420.0
1480597260,28,400.0
1480597260,29,60.0
1480597260,32,180.0
1480597260,33,480.0
1480597260,34,120.0
1480597260,35,510.0
1480597260,36,480.0
1480597260,37,240.0
1480597260,38,540.0
1480597260,39,360.0
1480597260,40,240.0
1480597260,43,940.0
1480597260,44,440.0
1480597260,46,410.0
1480597260,48,160.0
1480597260,49,128.57142857142858
1480597260,50,190.0
1480597260,51,257.14285714285717
1480597260,52,310.0
1480597260,53,320.0
1480597260,54,330.0
1480597260,55,300.0
1480597260,56,340.0
1480597260,57,300.0
1480597260,58,320.0
1480597260,59,300.0
1480597260,60,300.0
1480597260,61,160.0
1480600860,1,370.0
1480600860,2,460.0
1480600860,3,390.0
1480600860,4,400.0
1480600860,5,444.0
1480600860,6,250.0
1480600860,7,100.0
1480600860,8,380.0
1480600860,9,432.0
1480600860,10,140.0
1480600860,11,144.0
1480600860,12,240.0
1480600860,13,192.0
1480600860,14,390.0
1480600860,15,350.0
1480600860,16,400.0
1480600860,17,180.0
1480600860,18,440.0
1480600860,19,620.0
1480600860,20,570.0
1480600860,21,500.0
1480600860,22,1200.0
1480600860,23,80.0
1480600860,24,120.0
1480600860,25,260.0
1480600860,26,360.0
1480600860,27,240.0
1480600860,28,440.0
1480600860,29,60.0
1480600860,32,240.0
1480600860,33,330.0
1480600860,34,150.0
1480600860,35,360.0
1480600860,36,330.0
1480600860,37,180.0
1480600860,38,390.0
1480600860,39,180.0
1480600860,40,120.0
1480600860,43,720.0
1480600860,44,570.0
1480600860,46,336.0
1480600860,48,132.0
1480600860,49,75.0
1480600860,50,144.0
1480600860,51,135.0
1480600860,52,132.0
1480600860,53,156.0
1480600860,54,132.0
1480600860,55,120.0
1480600860,56,144.0
1480600860,57,156.0
1480600860,58,132.0
1480600860,59,120.0
1480600860,60,132.0
1480600860,61,130.0
1480604460,1,324.0
1480604460,2,432.0
1480604460,3,360.0
1480604460,4,460.0
1480604460,5,504.0
1480604460,6,444.0
1480604460,7,132.0
1480604460,8,420.0
1480604460,9,552.0
1480604460,10,456.0
1480604460,11,132.0
1480604460,12,228.0
1480604460,13,240.0
1480604460,14,456.0
1480604460,15,336.0
1480604460,16,420.0
1480604460,17,120.0
1480604460,18,255.0
1480604460,19,510.0
1480604460,20,405.0
1480604460,21,300.0
1480604460,22,510.0
1480604460,23,260.0
1480604460,24,180.0
1480604460,25,255.0
1480604460,26,260.0
1480604460,27,360.0
1480604460,28,340.0
1480604460,29,135.0
1480604460,32,240.0
1480604460,33,320.0
1480604460,34,140.0
1480604460,35,340.0
1480604460,36,320.0
1480604460,37,140.0
1480604460,38,660.0
1480604460,39,160.0
1480604460,40,120.0
1480604460,43,540.0
1480604460,44,324.0
1480604460,46,330.0
1480604460,48,220.0
1480604460,49,170.0
1480604460,50,300.0
1480604460,51,220.0
1480604460,52,210.0
1480604460,53,210.0
1480604460,54,210.0
1480604460,55,170.0
1480604460,56,180.0
1480604460,57,180.0
1480604460,58,170.0
1480604460,59,180.0
1480604460,60,190.0
1480604460,61,144.0
1480608060,1,300.0
1480608060,2,585.0
1480608060,3,300.0
1480608060,4,285.0
1480608060,5,312.0
1480608060,6,192.0
1480608060,7,144.0
1480608060,8,336.0
1480608060,9,360.0
1480608060,10,228.0
1480608060,11,180.0
1480608060,12,192.0
1480608060,13,192.0
1480608060,14,480.0
1480608060,15,345.0
1480608060,16,420.0
1480608060,17,132.0
1480608060,18,270.0
1480608060,19,480.0
1480608060,20,330.0
1480608060,21,300.0
1480608060,22,480.0
1480608060,23,30.0
1480608060,24,30.0
1480608060,25,620.0
1480608060,26,345.0
1480608060,27,285.0
1480608060,28,300.0
1480608060,29,90.0
1480608060,32,450.0
1480608060,33,210.0
1480608060,34,240.0
1480608060,35,210.0
1480608060,36,120.0
1480608060,37,120.0
1480608060,38,420.0
1480608060,39,220.0
1480608060,40,240.0
1480608060,43,540.0
1480608060,44,437.14285714285717
1480608060,46,460.0
1480608060,48,310.0
1480608060,49,300.0
1480608060,50,330.0
1480608060,51,390.0
1480608060,52,360.0
1480608060,53,370.0
1480608060,54,360.0
1480608060,55,330.0
1480608060,56,310.0
1480608060,57,320.0
1480608060,58,330.0
1480608060,59,330.0
1480608060,60,310.0
1480608060,61,162.85714285714286
1480611660,1,200.0
1480611660,2,220.0
1480611660,3,220.0
1480611660,4,230.0
1480611660,5,345.0
1480611660,6,320.0
1480611660,7,132.0
1480611660,8,390.0
1480611660,9,384.0
1480611660,10,380.0
1480611660,11,130.0
1480611660,12,120.0
1480611660,13,130.0
1480611660,14,620.0
1480611660,15,180.0
1480611660,16,168.0
1480611660,17,200.0
1480611660,18,210.0
1480611660,19,432.0
1480611660,20,580.0
1480611660,21,165.0
1480611660,22,330.0
1480611660,23,168.0
1480611660,24,84.0
1480611660,25,210.0
1480611660,26,195.0
1480611660,27,390.0
1480611660,28,420.0
1480611660,29,150.0
1480611660,32,360.0
1480611660,33,390.0
1480611660,34,150.0
1480611660,35,390.0
1480611660,36,330.0
1480611660,37,180.0
1480611660,38,450.0
1480611660,39,180.0
1480611660,40,180.0
1480611660,43,780.0
1480611660,44,372.0
1480611660,46,396.0
1480611660,48,228.0
1480611660,49,204.0
1480611660,50,228.0
1480611660,51,264.0
1480611660,52,288.0
1480611660,53,288.0
1480611660,54,288.0
1480611660,55,288.0
1480611660,56,288.0
1480611660,57,288.0
1480611660,58,300.0
1480611660,59,288.0
1480611660,60,276.0
1480611660,61,168.0
1480615260,1,310.0
1480615260,2,400.0
1480615260,3,324.0
1480615260,4,300.0
1480615260,5,384.0
1480615260,6,276.0
1480615260,7,60.0
1480615260,8,390.0
1480615260,9,420.0
1480615260,10,420.0
1480615260,11,96.0
1480615260,12,180.0
1480615260,13,180.0
1480615260,14,350.0
1480615260,15,280.0
1480615260,16,350.0
1480615260,17,240.0
1480615260,18,300.0
1480615260,19,380.0
1480615260,20,465.0
1480615260,21,330.0
1480615260,22,480.0
1480615260,23,180.0
1480615260,24,180.0
1480615260,25,260.0
1480615260,26,270.0
1480615260,27,330.0
1480615260,28,330.0
1480615260,29,180.0
1480615260,32,390.0
1480615260,33,210.0
1480615260,34,150.0
1480615260,35,150.0
1480615260,36,420.0
1480615260,37,150.0
1480615260,38,450.0
1480615260,39,480.0
1480615260,40,210.0
1480615260,43,980.0
1480615260,44,615.0
1480615260,46,495.0
1480615260,48,228.0
1480615260,49,108.0
1480615260,50,228.0
1480615260,51,204.0
1480615260,52,216.0
1480615260,53,192.0
1480615260,54,204.0
1480615260,55,192.0
1480615260,56,228.0
1480615260,57,204.0
1480615260,58,216.0
1480615260,59,204.0
1480615260,60,216.0
1480615260,61,90.0
1480618860,1,324.0
1480618860,2,540.0
1480618860,3,240.0
1480618860,4,380.0
1480618860,5,325.7142857142857
1480618860,6,210.0
1480618860,7,168.0
1480618860,8,240.0
1480618860,9,320.0
1480618860,10,270.0
1480618860,11,180.0
1480618860,12,180.0
1480618860,13,120.0
1480618860,14,460.0
1480618860,15,252.0
1480618860,16,480.0
1480618860,17,111.42857142857143
1480618860,18,285.0
1480618860,19,492.0
1480618860,20,600.0
1480618860,21,225.0
1480618860,22,450.0
1480618860,23,210.0
1480618860,24,210.0
1480618860,25,120.0
1480618860,26,260.0
1480618860,27,315.0
1480618860,28,330.0
1480618860,29,168.0
1480618860,32,300.0
1480618860,33,120.0
1480618860,34,90.0
1480618860,35,120.0
1480618860,36,390.0
1480618860,37,270.0
1480618860,38,420.0
1480618860,39,270.0
1480618860,40,240.0
1480618860,43,750.0
1480618860,44,516.0
1480618860,46,516.0
1480618860,48,420.0
1480618860,49,300.0
1480618860,50,240.0
1480618860,51,255.0
1480618860,52,285.0
1480618860,53,270.0
1480618860,54,300.0
1480618860,55,300.0
1480618860,56,270.0
1480618860,57,285.0
1480618860,58,315.0
1480618860,59,285.0
1480618860,60,270.0
1480618860,61,180.0
1480622460,1,255.0
1480622460,2,612.0
1480622460,3,195.0
1480622460,4,60.0
1480622460,5,396.0
1480622460,6,312.0
1480622460,7,140.0
1480622460,8,300.0
1480622460,9,420.0
1480622460,10,276.0
1480622460,11,135.0
1480622460,12,120.0
1480622460,13,105.0
1480622460,14,564.0
1480622460,15,420.0
1480622460,16,552.0
1480622460,17,108.0
1480622460,18,540.0
1480622460,19,480.0
1480622460,20,540.0
1480622460,22,480.0
1480622460,23,300.0
1480622460,24,300.0
1480622460,25,60.0
1480622460,26,180.0
1480622460,27,420.0
1480622460,28,390.0
1480622460,29,120.0
1480622460,32,270.0
1480622460,33,630.0
1480622460,34,0.0
1480622460,35,270.0
1480622460,36,760.0
1480622460,37,270.0
1480622460,38,360.0
1480622460,39,330.0
1480622460,40,270.0
1480622460,43,600.0
1480622460,44,504.0
1480622460,46,384.0
1480622460,48,348.0
1480622460,49,276.0
1480622460,50,228.0
1480622460,51,324.0
1480622460,52,348.0
1480622460,53,360.0
1480622460,54,336.0
1480622460,55,360.0
1480622460,56,372.0
1480622460,57,348.0
1480622460,58,360.0
1480622460,59,384.0
1480622460,60,384.0
1480622460,61,144.0
1480626060,1,250.0
1480626060,2,290.0
1480626060,3,270.0
1480626060,4,280.0
1480626060,5,510.0
1480626060,6,470.0
1480626060,7,100.0
1480626060,8,550.0
1480626060,9,520.0
1480626060,10,510.0
1480626060,11,80.0
1480626060,12,180.0
1480626060,13,190.0
1480626060,14,180.0
1480626060,15,220.0
1480626060,16,230.0
1480626060,17,204.0
1480626060,18,252.0
1480626060,19,300.0
1480626060,20,384.0
1480626060,21,336.0
1480626060,22,300.0
1480626060,23,36.0
1480626060,24,48.0
1480626060,25,252.0
1480626060,26,570.0
1480626060,27,300.0
1480626060,28,820.0
1480626060,29,252.0
1480626060,32,450.0
1480626060,33,240.0
1480626060,34,180.0
1480626060,35,210.0
1480626060,36,180.0
1480626060,37,90.0
1480626060,38,270.0
1480626060,39,120.0
1480626060,40,150.0
1480626060,43,600.0
1480626060,44,490.0
1480626060,46,500.0
1480626060,48,145.71428571428572
1480626060,49,162.85714285714286
1480626060,50,410.0
1480626060,51,450.0
1480626060,52,440.0
1480626060,53,480.0
1480626060,54,450.0
1480626060,55,470.0
1480626060,56,460.0
1480626060,57,490.0
1480626060,58,490.0
1480626060,59,480.0
1480626060,60,490.0
1480626060,61,120.0
1480629660,1,420.0
1480629660,2,380.0
1480629660,3,380.0
1480629660,4,420.0
1480629660,5,620.0
1480629660,6,200.0
1480629660,7,120.0
1480629660,8,280.0
1480629660,9,600.0
1480629660,10,340.0
1480629660,11,140.0
1480629660,12,180.0
1480629660,13,120.0
1480629660,14,540.0
1480629660,15,465.0
1480629660,16,440.0
1480629660,18,260.0
1480629660,19,300.0
1480629660,20,260.0
1480629660,21,260.0
1480629660,22,320.0
1480629660,23,340.0
1480629660,24,260.0
1480629660,26,330.0
1480629660,27,420.0
1480629660,28,405.0
1480629660,29,240.0
1480629660,32,180.0
1480629660,33,600.0
1480629660,34,30.0
1480629660,35,270.0
1480629660,36,540.0
1480629660,37,240.0
1480629660,38,330.0
1480629660,39,330.0
1480629660,40,300.0
1480629660,43,780.0
1480629660,44,450.0
1480629660,46,480.0
1480629660,48,280.0
1480629660,49,220.0
1480629660,50,372.0
1480629660,51,330.0
1480629660,52,285.0
1480629660,53,300.0
1480629660,54,300.0
1480629660,55,390.0
1480629660,56,390.0
1480629660,57,390.0
1480629660,58,375.0
1480629660,59,390.0
1480629660,60,405.0
1480629660,61,160.0
1480633260,1,330.0
1480633260,2,465.0
1480633260,3,315.0
1480633260,4,345.0
1480633260,5,390.0
1480633260,6,360.0
1480633260,7,255.0
1480633260,8,390.0
1480633260,9,405.0
1480633260,10,405.0
1480633260,11,160.0
1480633260,12,120.0
1480633260,13,80.0
